state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
YOBE,164279,176846,YUSUFARI,MAI-MALARI,"MAIMALARI,  PRI. SCH. II",9,35/17/08/007
YOBE,164279,176846,YUSUFARI,MAI-MALARI,"MAIMALARI,  PRI. SCH. I",9,35/17/08/006
YOBE,164279,176846,YUSUFARI,MAI-MALARI,LAWANTI OPEN SPACE,9,35/17/08/005
YOBE,164279,176846,YUSUFARI,MAI-MALARI,KIRIGINI OPEN SPACE,9,35/17/08/004
YOBE,164279,176846,YUSUFARI,MAI-MALARI,DUSSARE OPEN SPACE,9,35/17/08/003
YOBE,164279,176846,YUSUFARI,MAI-MALARI,BULA ZAJI OPEN SPACE,9,35/17/08/002
YOBE,164279,176846,YUSUFARI,MAI-MALARI,BUKKU KURA OPEN SPACE,9,35/17/08/001
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,"KUMAGANNAM II,  BEHIND  G.S.S",12,35/17/07/006
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,GARIN IDI OPEN SPACE,12,35/17/07/004
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,KUMAGANNAM PRIMARY SCHOOL,12,35/17/07/012
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,"MASSASARA \I\"" OPEN SPACE""",12,35/17/07/008
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,MAINEWA OPEN SPACE,12,35/17/07/007
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,"GAKORE, BULAMA'S GATE",12,35/17/07/003
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,DUNARI OPEN SPACE,12,35/17/07/002
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,BONEGARAL OPEN SPACE,12,35/17/07/001
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,KUMAGANNAM DISPENSARY,12,35/17/07/011
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,"MASSASARA \II\"" OPEN SPACE""",12,35/17/07/009
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,DUNARI KAYAKA PRIMARY SCHOOL,12,35/17/07/010
YOBE,164279,176846,YUSUFARI,KUMAGANNAM,"KUMAGANNAM I,  G.S.S",12,35/17/07/005
YOBE,164279,176846,NGURU,DABULE,MALAWARI KOFAR BULAMA,6,35/13/03/003
YOBE,164279,176846,NGURU,DABULE,"BAGAMARI, KOFAR MAIGARI",6,35/13/03/001
YOBE,164279,176846,NGURU,DABULE,MOJOGOLAM LAWANTI KOFAR LAWANTI,6,35/13/03/004
YOBE,164279,176846,NGURU,DABULE,"ZAJI RUWA, KOFAR MAIGARI",6,35/13/03/005
YOBE,164279,176846,NGURU,DABULE,LAYIN MAI GARI DABULE,6,35/13/03/006
YOBE,164279,176846,NGURU,DABULE,"DABULE, KOFAR HABU",6,35/13/03/002
YOBE,164279,176846,NGURU,BULANGUWA,MAGINNA OPEN SPACE,11,35/13/02/011
YOBE,164279,176846,NGURU,BULANGUWA,GOLLIKE BULANGUWA,11,35/13/02/010
YOBE,164279,176846,NGURU,BULANGUWA,DANDALIN LAWAN,11,35/13/02/009
YOBE,164279,176846,NGURU,BULANGUWA,WADAI BADEMA K. DUGUMA,11,35/13/02/008
YOBE,164279,176846,NGURU,BULANGUWA,"MALLAM BABA TOLA.K.,  MALLAM TATA",11,35/13/02/006
YOBE,164279,176846,NGURU,BULANGUWA,GAMU/GOLGOLE.K. BULAMA,11,35/13/02/005
YOBE,164279,176846,NGURU,BULANGUWA,BIZIZI/GOLLIKE.K.UMARU,11,35/13/02/004
YOBE,164279,176846,NGURU,BULANGUWA,BILALLAM HAUSAWA KOFAR AKILU,11,35/13/02/003
YOBE,164279,176846,NGURU,BULANGUWA,"BULANGUWA, DISPENSARY",11,35/13/02/002
YOBE,164279,176846,NGURU,BULANGUWA,BULANGAWA PRI SCHOOL,11,35/13/02/001
YOBE,164279,176846,NGURU,BULANGUWA,"RIGAR LAMIDO BAIDAI.K. , MALLAM TATA.",11,35/13/02/007
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,TULOTULO CLINIC,12,35/17/06/012
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,"TULO,TULO OPEN SPACE \II\""""",12,35/17/06/007
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,TULOTULO KASUWAN SHANU,12,35/17/06/010
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,BULAMARI BOREHOLE,12,35/17/06/008
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,"TULO,TULO OPEN SPACE \I\""""",12,35/17/06/006
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,BUDDUM OPEN SPACE,12,35/17/06/001
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,TULO TULO VIEWING CENTRE,12,35/17/06/009
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,MODIBBO OPEN SPACE,12,35/17/06/005
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,LAWAN GANARI OPEN SPACE,12,35/17/06/004
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,KASKA OPEN SPACE,12,35/17/06/002
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,TULOTULO TSAMIYA BOREHOLE,12,35/17/06/011
YOBE,164279,176846,YUSUFARI,KASKA/TULOTULOWA,"LAWAN GANARI, LAWAN GANARI",12,35/17/06/003
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,KAYAWA DISPENSARY,10,35/17/05/009
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,KADAIRU DARU BOREHOLE,10,35/17/05/008
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,BUZIZI TAGIJUM  PRIMARY SCHOOL,10,35/17/05/007
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,SUMBAR OPEN SPACE,10,35/17/05/006
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,KAJIMARAM OPEN SPACE,10,35/17/05/005
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,BUZIZI OPEN SPACE,10,35/17/05/002
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,ABATURA OPEN SPACE,10,35/17/05/001
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,GREMARI OPEN SPACE,10,35/17/05/003
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,KADAIRI OPEN SPACE,10,35/17/05/004
YOBE,164279,176846,YUSUFARI,KAJIMARAM/SUMBAR,SUMBUR PRIMARY SCHOOL,10,35/17/05/010
YOBE,164279,176846,NGURU,BULABULIN,MALLAM YAHAYA JUNCTION,28,35/13/01/025
YOBE,164279,176846,NGURU,BULABULIN,LAYIN DAN KOFA,28,35/13/01/012
YOBE,164279,176846,NGURU,BULABULIN,ANWARU BOREHOLE,28,35/13/01/024
YOBE,164279,176846,NGURU,BULABULIN,BOREHOLE BABANNAN GARUS,28,35/13/01/013
YOBE,164279,176846,NGURU,BULABULIN,YAU MAI ITACE HAND PUMP,28,35/13/01/014
YOBE,164279,176846,NGURU,BULABULIN,FILIN GYADA BOREHOLE,28,35/13/01/020
YOBE,164279,176846,NGURU,BULABULIN,NAJUME KOFAR NAJUME,28,35/13/01/008
YOBE,164279,176846,NGURU,BULABULIN,GIRGIRI PRIMARY SCHOOL,28,35/13/01/016
YOBE,164279,176846,NGURU,BULABULIN,COLLEGE OF EDU. LEGAL GATE II,28,35/13/01/028
YOBE,164279,176846,NGURU,BULABULIN,KOFAR ZUBAIRU FARIN MASSALACI,28,35/13/01/010
YOBE,164279,176846,NGURU,BULABULIN,NAJUME JUNCTION,28,35/13/01/022
YOBE,164279,176846,NGURU,BULABULIN,GORIBA KOFAR B.B.K,28,35/13/01/005
YOBE,164279,176846,NGURU,BULABULIN,KOFAR BUKAR MAI ALEWA,28,35/13/01/019
YOBE,164279,176846,NGURU,BULABULIN,COLLEGE OF EDUCATION,28,35/13/01/018
YOBE,164279,176846,NGURU,BULABULIN,ASIBITIN MALLAM BABA,28,35/13/01/017
YOBE,164279,176846,NGURU,BULABULIN,BABBAN KANTI,28,35/13/01/021
YOBE,164279,176846,NGURU,BULABULIN,TASHAN FULANI,28,35/13/01/027
YOBE,164279,176846,NGURU,BULABULIN,"KOFAR BUKAR MAKANIKE,  KOFAR BUKAR MAI MAKANIKE",28,35/13/01/006
YOBE,164279,176846,NGURU,BULABULIN,YANCHIYAWA OPEN SPACE,28,35/13/01/011
YOBE,164279,176846,NGURU,BULABULIN,ALI GAJI MAI PHOTO OPEN SPACE,28,35/13/01/003
YOBE,164279,176846,NGURU,BULABULIN,"KOFAR WAGANI, KOFAR WAGANI",28,35/13/01/009
YOBE,164279,176846,NGURU,BULABULIN,"KOFAR LAWAN GIRGIRI, KOFAR LAWAN GIRGIRI",28,35/13/01/007
YOBE,164279,176846,NGURU,BULABULIN,"ALH DOMO, KOFAR DOMO",28,35/13/01/001
YOBE,164279,176846,NGURU,BULABULIN,TRASNFORMER KWANAN DAN IYA,28,35/13/01/015
YOBE,164279,176846,NGURU,BULABULIN,CHEDIA OPEN SPACE,28,35/13/01/023
YOBE,164279,176846,NGURU,BULABULIN,ALHIKIMATU PRIMARY SCHOOL,28,35/13/01/026
YOBE,164279,176846,YUSUFARI,JEBUWA,"ABATSEREMI, BULAMA'S GATE",11,35/17/04/001
YOBE,164279,176846,YUSUFARI,JEBUWA,GABACHARI OPEN SPACE,11,35/17/04/006
YOBE,164279,176846,YUSUFARI,JEBUWA,"ALARAKCHI, BULAMA'S GATE",11,35/17/04/003
YOBE,164279,176846,YUSUFARI,JEBUWA,BAMUSU OPEN SPACE,11,35/17/04/004
YOBE,164279,176846,NGURU,BULABULIN,"GIDAN DAWAKI, VIEWING CENTRE",28,35/13/01/004
YOBE,164279,176846,NGURU,BULABULIN,YA'U MAI ATACE OPEN SPACE,28,35/13/01/002
YOBE,164279,176846,YUSUFARI,JEBUWA,"JEBUWA,  PRI. SCH. I",11,35/17/04/009
YOBE,164279,176846,YUSUFARI,JEBUWA,GORSEL PRIMARY SCHOOL,11,35/17/04/011
YOBE,164279,176846,YUSUFARI,JEBUWA,"JEBUWA,  PRI. SCH. II",11,35/17/04/010
YOBE,164279,176846,YUSUFARI,JEBUWA,LIGALIDI OPEN SPACE,11,35/17/04/008
YOBE,164279,176846,YUSUFARI,JEBUWA,"KAIGAMARI, BULAMA'S GATE",11,35/17/04/007
YOBE,164279,176846,YUSUFARI,JEBUWA,FANTAMERI OPEN SPACE,11,35/17/04/005
YOBE,164279,176846,YUSUFARI,JEBUWA,"ABATSEREMI, WAKIL GATE",11,35/17/04/002
YOBE,164279,176846,YUSUFARI,GUMSHI,TSENGUMERI OPEN SPACE,8,35/17/02/007
YOBE,164279,176846,YUSUFARI,GUMSHI,MAI DASHI OPEN SPACE,8,35/17/02/005
YOBE,164279,176846,YUSUFARI,GUMSHI,KEREWA MAYA OPEN SPACE,8,35/17/02/003
YOBE,164279,176846,YUSUFARI,GUMSHI,GARIN KALLAH OPEN SPACE,8,35/17/02/001
YOBE,164279,176846,YUSUFARI,GUMSHI,TSEGUMERI BOREHOLE,8,35/17/02/008
YOBE,164279,176846,YUSUFARI,GUMSHI,NGEIJABE OPEN SPACE,8,35/17/02/006
YOBE,164279,176846,YUSUFARI,GUMSHI,GUMSHI OPEN SPACE,8,35/17/02/002
YOBE,164279,176846,YUSUFARI,GUMSHI,KORE MARAM OPEN SPACE,8,35/17/02/004
YOBE,164279,176846,YUSUFARI,GUYA,"GUYA MARI , DEFUNT PRI. SCH.",13,35/17/03/006
YOBE,164279,176846,YUSUFARI,GUYA,"GUYA MARI ,  WAKIL GATE",13,35/17/03/005
YOBE,164279,176846,YUSUFARI,GUYA,MAIBOGORI,13,35/17/03/008
YOBE,164279,176846,YUSUFARI,GUYA,USMANDI BORE HOLE,13,35/17/03/013
YOBE,164279,176846,YUSUFARI,GUYA,GUYA DISPENSARY,13,35/17/03/003
YOBE,164279,176846,YUSUFARI,GUYA,AWANARI OPEN SPACE,13,35/17/03/001
YOBE,164279,176846,YUSUFARI,GUYA,FAJI GANARI OPEN SPACE,13,35/17/03/011
YOBE,164279,176846,YUSUFARI,GUYA,NGANAWA OPEN SPACE,13,35/17/03/009
YOBE,164279,176846,YUSUFARI,GUYA,KALUWA OPEN SPACE,13,35/17/03/007
YOBE,164279,176846,YUSUFARI,GUYA,"GUYA ,   GUYA KASUWA",13,35/17/03/004
YOBE,164279,176846,YUSUFARI,GUYA,ZUMUGU OPEN SPACE,13,35/17/03/010
YOBE,164279,176846,YUSUFARI,GUYA,GUYA PRIMARY SCHOOL,13,35/17/03/012
YOBE,164279,176846,YUSUFARI,GUYA,"BULA DAUBE, BULAMA'S GATE",13,35/17/03/002
YOBE,164279,176846,YUSUFARI,ALANJIRORI,KACHALLARI VIEWING CENTRE,16,35/17/01/013
YOBE,164279,176846,YUSUFARI,ALANJIRORI,SUNOMARI PRIMARY SCHOOL,16,35/17/01/016
YOBE,164279,176846,YUSUFARI,ALANJIRORI,SUNOMARI R.D.C. OFFICE,16,35/17/01/014
YOBE,164279,176846,YUSUFARI,ALANJIRORI,BULATURA BEHIND PRI. SCHOOL,16,35/17/01/012
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"ZAIFADARI, BULAMA'S GATE",16,35/17/01/011
YOBE,164279,176846,YUSUFARI,ALANJIRORI,SUNOMARI OPEN SPACE,16,35/17/01/010
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"SINIRI, BULAMA GATE",16,35/17/01/009
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"SHERIFUDI, SHERIFUDI",16,35/17/01/008
YOBE,164279,176846,YUSUFARI,ALANJIRORI,NJEREREWA OPEN SPACE,16,35/17/01/007
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"NGALBIYA, DEFUNT PRI. SCHOOL",16,35/17/01/006
YOBE,164279,176846,YUSUFARI,ALANJIRORI,LEFERI OPEN SPACE,16,35/17/01/005
YOBE,164279,176846,YUSUFARI,ALANJIRORI,KELUMERI OPEN SPACE,16,35/17/01/004
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"KACHALLARI,  PRI. SCH.",16,35/17/01/003
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"BULA TURA,  BULAMA GATE",16,35/17/01/002
YOBE,164279,176846,YUSUFARI,ALANJIRORI,"BULA TURA,  PRI. SCH.",16,35/17/01/001
YOBE,164279,176846,YUSUFARI,ALANJIRORI,SUNOMARI BOREHOLE,16,35/17/01/015
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"NASARAWA, KOFAR BULAMA III",31,35/14/10/023
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"GARIN GAYE, KOFAR BULAMA",31,35/14/10/003
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"GISHUWA DABUWA, KOFAR BULAMA III",31,35/14/10/020
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"SOCOL, KOFAR KORI II",31,35/14/10/024
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"GISHUWA DABUWA, KOFAR BULAMA II",31,35/14/10/019
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TIKE /A/, ""KOFAR MAI UNGUWA"" III",31,35/14/10/029
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TIKE I, TIKEN SHANU II",31,35/14/10/027
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TIKE /A/, ""KOFAR MAI UNGUWA"" II",31,35/14/10/028
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"YARIMARAM, KOFAR BULAMA II",31,35/14/10/030
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"YARIMARAM, KOFAR BULAMA III",31,35/14/10/031
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TEXACO, KOFAR BULAMA III",31,35/14/10/026
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,ARMY BARRACKS PRIMARY SCHOOL V,31,35/14/10/015
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,ARMY BARRACKS PRIMARY SCHOOL IV,31,35/14/10/014
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,ARMY BARRACKS PRIMARY SCHOOL VI,31,35/14/10/016
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,BADEJO PRIMARY SCHOOL II,31,35/14/10/017
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,GGSS POTISKUM II,31,35/14/10/021
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"NASARAWA, KOFAR BULAMA II",31,35/14/10/022
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,GARIN DAYE PRIMARY SCHOOL II,31,35/14/10/018
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,ARMY BARRACKS PRIMARY SCHOOL III,31,35/14/10/013
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,ARMY BARRACKS PRIMARY SCHOOL II,31,35/14/10/012
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,YERIMARAM KOFAR BULAMA,31,35/14/10/011
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TIKE \A\"" KOFAR MAI UNGUWA""",31,35/14/10/010
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TIKE  I,TIKEN SHANU",31,35/14/10/009
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TEXACO, KOFAR BULAMA",31,35/14/10/008
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"SOCOL, KOFAR KORI",31,35/14/10/007
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"NASARAWA, KOFAR BULAMA",31,35/14/10/006
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,G.G.S.S POTISKUM,31,35/14/10/005
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"GISHUWA DABUWA, KOFAR BULAMA",31,35/14/10/004
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"BADEJO,  PRI. SCH.",31,35/14/10/002
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"ARMY BARRACK,  PRI. SCH.",31,35/14/10/001
YOBE,164279,176846,POTISKUM,YERIMARAM/GARIN DAYE/BADEJO/NAHUTA,"TEXACO, KOFAR BULAMA II",31,35/14/10/025
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"LAMFADE, KOFAR BULAMA",22,35/14/09/010
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"DAKASKU I,  DISPENSARY",22,35/14/09/005
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"KAKA BIJIK, KOFAR BULAMA",22,35/14/09/009
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"BADEJO, KOFAR BULAMA",22,35/14/09/004
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"MAI JARMA,  PRI. SCH.",22,35/14/09/012
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"FARAFARA,   PRI. SCH.",22,35/14/09/007
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,MAI JARMA PRIMARY SCHOOL II,22,35/14/09/020
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ALARABA I, KOFAR LAMBA II",22,35/14/09/015
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,NGOJIN PRIMARY SCHOOL III,22,35/14/09/022
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ALARABA I, KOFAR LAMBA III",22,35/14/09/016
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"DAKASKU II,  PRI. SCH.",22,35/14/09/006
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ARJALI, KOFAR BULAMA",22,35/14/09/003
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ALARABA II, PRIMARY SCHOOL II",22,35/14/09/017
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ALARABA I,  KOFAR LAMBA",22,35/14/09/001
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"LOKOYA, KOFAR BULAMA",22,35/14/09/011
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,NGOJIN PRIMARY SCHOOL II,22,35/14/09/021
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"BADEJO, KOFAR BULAMA II",22,35/14/09/018
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"TEDUWA, KOFAR BULAMA",22,35/14/09/014
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"NGOJIN,  PRI. SCH",22,35/14/09/013
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,FARA FARA PRIMARY SCHOOL II,22,35/14/09/019
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"ALARABA II,  PRI. SCH.",22,35/14/09/002
YOBE,164279,176846,POTISKUM,NGOJIN/ALARABA,"GANDA - FURA, KOFAR BULAMA",22,35/14/09/008
YOBE,164279,176846,POTISKUM,MAMUDO,"ZAGAM, KOAFAR BULAMA II",17,35/14/08/017
YOBE,164279,176846,POTISKUM,MAMUDO,MAMUDO II PRIMARY SCHOOL VI,17,35/14/08/016
YOBE,164279,176846,POTISKUM,MAMUDO,MAMUDO II PRIMARY SCHOOL V,17,35/14/08/015
YOBE,164279,176846,POTISKUM,MAMUDO,MAMUDO I PRIMARY SCHOOL IV,17,35/14/08/014
YOBE,164279,176846,POTISKUM,MAMUDO,MAMUDO DISPENSARY II,17,35/14/08/013
YOBE,164279,176846,POTISKUM,MAMUDO,GARIN BINGEL PRIMARY SCHOOL II,17,35/14/08/012
YOBE,164279,176846,POTISKUM,MAMUDO,"ADAYA, KOFAR BULAMA II",17,35/14/08/011
YOBE,164279,176846,POTISKUM,MAMUDO,"ZAGAM, KOFAR BULAMA",17,35/14/08/010
YOBE,164279,176846,POTISKUM,MAMUDO,"MAMUDO,  PRI. SCH. III",17,35/14/08/009
YOBE,164279,176846,POTISKUM,MAMUDO,"MAMUDO,  PRI. SCH. II",17,35/14/08/008
YOBE,164279,176846,POTISKUM,MAMUDO,"MAMUDO,  PRI. SCH. I",17,35/14/08/007
YOBE,164279,176846,POTISKUM,MAMUDO,"MAMUDO DISPENSARY, DISPENSARY",17,35/14/08/006
YOBE,164279,176846,POTISKUM,MAMUDO,"GUMBAK KUDU, KOFAR BULAMA",17,35/14/08/005
YOBE,164279,176846,POTISKUM,MAMUDO,"GARIN MAJE,  PRI. SCH. II",17,35/14/08/004
YOBE,164279,176846,POTISKUM,MAMUDO,"GARIN MAJE,  PRI. SCH. I",17,35/14/08/003
YOBE,164279,176846,POTISKUM,MAMUDO,"GARIN BINGEL,  PRI. SCH.",17,35/14/08/002
YOBE,164279,176846,POTISKUM,MAMUDO,ADAYA K /  KOFAR BULAMA,17,35/14/08/001
YOBE,164279,176846,POTISKUM,HAUSAWA,"DAN BERA, KOFAR DAN BERA",23,35/14/07/002
YOBE,164279,176846,POTISKUM,HAUSAWA,"ABBAS SHEHU, KOFAR ABBAS  SHEHU",23,35/14/07/001
YOBE,164279,176846,POTISKUM,HAUSAWA,"WALABIYA, KOFAR LAMBA WALABIYA II",23,35/14/07/023
YOBE,164279,176846,POTISKUM,HAUSAWA,TSOHUWAR KASUWA II,23,35/14/07/022
YOBE,164279,176846,POTISKUM,HAUSAWA,"SHEIKH SA'IDU, KOFAR SHEIKH SA'IDU II",23,35/14/07/021
YOBE,164279,176846,POTISKUM,HAUSAWA,MAKERA CINEMA II,23,35/14/07/019
YOBE,164279,176846,POTISKUM,HAUSAWA,"IDI BABA, KOFAR IDIN BABA II",23,35/14/07/018
YOBE,164279,176846,POTISKUM,HAUSAWA,"HOSPITAL, HOSPITAL GATE II",23,35/14/07/017
YOBE,164279,176846,POTISKUM,HAUSAWA,DORAWA PRIMARY SCHOOL IV,23,35/14/07/016
YOBE,164279,176846,POTISKUM,HAUSAWA,DORAWA PRIMARY SCHOOL III,23,35/14/07/015
YOBE,164279,176846,POTISKUM,HAUSAWA,"ABBAS SHEHU, KOFAR ABBAS SHEHU II",23,35/14/07/013
YOBE,164279,176846,POTISKUM,HAUSAWA,"WANZAM, KOFAR WANZAM",23,35/14/07/012
YOBE,164279,176846,POTISKUM,HAUSAWA,WALABIYA KOFAR LAMBA WALABIYA,23,35/14/07/011
YOBE,164279,176846,POTISKUM,HAUSAWA,"TSOHUWAR KASUWA, TSOHUWAR KASUWA",23,35/14/07/010
YOBE,164279,176846,POTISKUM,HAUSAWA,"SHEIK SAIDU, KOFAR SHEIK SAIDU",23,35/14/07/009
YOBE,164279,176846,POTISKUM,HAUSAWA,MADAGALI KOFAR LAMBA MADAGALI,23,35/14/07/008
YOBE,164279,176846,POTISKUM,HAUSAWA,"MAKERA, MAKERA CINEMA",23,35/14/07/007
YOBE,164279,176846,POTISKUM,HAUSAWA,"IDI SALEH, KOFAR SALEH",23,35/14/07/006
YOBE,164279,176846,POTISKUM,HAUSAWA,"IDI BABA, KOFAR IDIN BABA",23,35/14/07/005
YOBE,164279,176846,POTISKUM,HAUSAWA,"HOSPITAL, HOSPITAL GATE",23,35/14/07/004
YOBE,164279,176846,POTISKUM,HAUSAWA,"DOROWA,  PRI. SCH.",23,35/14/07/003
YOBE,164279,176846,POTISKUM,HAUSAWA,DORAWA PRIMARY SCHOOL II,23,35/14/07/014
YOBE,164279,176846,POTISKUM,HAUSAWA,"MADAGALI, KOFAR LAMBA II",23,35/14/07/020
YOBE,164279,176846,POTISKUM,DOGO TEBO,"MAI UNGUWA MANU /II/ ""KOFAR MAI UNGUWA"" IV",21,35/14/06/020
YOBE,164279,176846,POTISKUM,DOGO TEBO,"MAI UNGUWA MANU I, KOFAR ISA DAYA III",21,35/14/06/019
YOBE,164279,176846,POTISKUM,DOGO TEBO,MAKERA KASUWA OPEN SPACE II,21,35/14/06/018
YOBE,164279,176846,POTISKUM,DOGO TEBO,"HAMMAWA, KOFAR HAMMAWA II",21,35/14/06/017
YOBE,164279,176846,POTISKUM,DOGO TEBO,DAMBOA PRIMARY SCHOOL IV,21,35/14/06/016
YOBE,164279,176846,POTISKUM,DOGO TEBO,DAMBOA PRIMARY SCHOOL III,21,35/14/06/015
YOBE,164279,176846,POTISKUM,DOGO TEBO,DAMBOA PRIMARY SCHOOL II,21,35/14/06/014
YOBE,164279,176846,POTISKUM,DOGO TEBO,".BALARABE,KOFAR BALARABE III",21,35/14/06/012
